ID,Label
0,1
1,3
2,1
3,1
4,1
5,3
6,3
7,1
8,1
9,1
10,2
11,1
12,1
13,1
14,1
15,1
16,3
17,3
18,1
19,3
20,3
21,1
22,1
23,1
24,1
25,1
26,1
27,3
28,1
29,3
30,1
31,3
32,2
33,3
34,1
35,3
36,3
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,2
52,3
53,1
54,3
55,1
56,1
57,1
58,1
59,1
60,1
61,3
62,1
63,1
64,1
65,1
66,3
67,3
68,1
69,3
70,3
71,1
72,3
73,3
74,3
75,1
76,1
77,1
78,1
79,3
80,3
81,1
82,1
83,3
84,3
85,1
86,1
87,3
88,3
89,3
90,1
91,1
92,1
93,1
94,3
95,3
96,1
97,3
98,1
99,1
100,1
101,1
102,1
103,3
104,1
105,1
106,3
107,1
108,1
109,1
110,1
111,3
112,3
113,1
114,1
115,2
116,1
117,1
118,3
119,1
120,3
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,3
129,1
130,1
131,1
132,1
133,3
134,1
135,1
136,1
137,3
138,3
139,3
140,2
141,1
142,1
143,3
144,1
145,1
146,1
147,3
148,3
149,3
150,3
151,1
152,1
153,1
154,3
155,1
156,3
157,1
158,1
159,3
160,3
161,1
162,1
163,1
164,3
165,1
166,1
167,3
168,1
169,1
170,1
171,3
172,3
173,1
174,3
175,1
176,1
177,3
178,1
179,1
180,1
181,1
182,1
183,3
184,1
185,1
186,3
187,3
188,1
189,1
190,1
191,2
192,3
193,1
194,1
195,3
196,1
197,1
198,3
199,3
200,1
201,1
202,2
203,1
204,1
205,3
206,3
207,1
208,1
209,1
210,3
211,2
212,1
213,1
214,1
215,1
216,3
217,1
218,1
219,1
220,3
221,3
222,3
223,1
224,1
225,3
226,1
227,1
228,1
229,1
230,3
231,3
232,3
233,1
234,1
235,1
236,1
237,1
238,1
239,1
240,1
241,3
242,1
243,1
244,1
245,3
246,1
247,3
248,1
249,3
250,1
251,1
252,1
253,0
254,3
255,1
256,1
257,1
258,1
259,1
260,1
261,3
262,3
263,1
264,1
265,3
266,3
267,3
268,1
269,3
270,1
271,1
272,3
273,0
274,1
275,1
276,1
277,3
278,1
279,3
280,1
281,1
282,1
283,1
284,1
285,1
286,1
287,3
288,1
289,3
290,3
291,3
292,3
293,1
294,1
295,1
296,1
297,1
298,1
299,1
300,1
301,2
302,3
303,3
304,1
305,1
306,1
307,1
308,3
309,3
310,3
311,1
312,1
313,1
314,1
315,1
316,1
317,3
318,3
319,3
320,2
321,1
322,3
323,1
324,1
325,3
326,3
327,1
328,1
329,3
330,3
331,1
332,1
333,3
334,1
335,3
336,1
337,1
338,3
339,1
340,1
341,1
342,1
343,1
344,1
345,1
346,1
347,3
348,3
349,3
350,1
351,0
352,1
353,1
354,3
355,1
356,3
357,1
358,3
359,3
360,3
361,2
362,3
363,3
364,1
365,1
366,3
367,3
368,1
369,1
370,1
371,1
372,3
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,1
381,3
382,1
383,1
384,3
385,1
386,1
387,1
388,1
389,1
390,1
391,1
392,1
393,1
394,1
395,3
396,1
397,3
398,3
399,3
400,1
401,3
402,1
403,1
404,3
405,3
406,3
407,3
408,3
409,3
410,3
411,1
412,1
413,3
414,1
415,3
416,1
417,1
418,1
419,3
420,1
421,1
422,1
423,3
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,3
438,1
439,1
440,1
441,1
442,1
443,1
444,2
445,1
446,3
447,1
448,1
449,0
450,1
451,3
452,3
453,1
454,3
455,2
456,1
457,3
458,2
459,1
460,1
461,1
462,3
463,3
464,1
465,3
466,1
467,3
468,3
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,3
477,1
478,3
479,3
480,1
481,3
482,2
483,1
484,2
485,3
486,3
487,1
488,1
489,1
490,1
491,1
492,2
493,2
494,3
495,1
496,1
497,3
498,1
499,1
500,3
501,1
502,1
503,1
504,1
505,3
506,1
507,3
508,3
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,3
518,1
519,3
520,3
521,1
522,1
523,1
524,1
525,3
526,3
527,3
528,1
529,1
530,3
531,1
532,3
533,1
534,3
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,3
544,3
545,1
546,1
547,1
548,3
549,3
550,1
551,3
552,3
553,3
554,3
555,1
556,3
557,3
558,1
559,3
560,1
561,1
562,2
563,3
564,1
565,3
566,1
567,1
568,3
569,2
570,1
571,1
572,3
573,1
574,3
575,1
576,1
577,3
578,1
579,3
580,3
581,1
582,3
583,1
584,1
585,3
586,1
587,3
588,3
589,3
590,3
591,1
592,3
593,3
594,2
595,3
596,3
597,1
598,1
599,1
600,3
601,1
602,1
603,1
604,1
605,3
606,1
607,1
608,3
609,3
610,3
611,1
612,1
613,1
614,1
615,3
616,1
617,1
618,1
619,1
620,3
621,1
622,1
623,1
624,3
625,1
626,1
627,1
628,1
629,1
630,1
631,3
632,1
633,1
634,3
635,3
636,1
637,1
638,1
639,1
640,1
641,1
642,2
643,1
644,1
645,3
646,0
647,1
648,1
649,3
650,1
651,3
652,3
653,3
654,1
655,0
656,3
657,1
658,1
659,3
660,2
661,1
662,1
663,1
664,1
665,1
666,1
667,3
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,3
676,3
677,1
678,1
679,3
680,1
681,3
682,1
683,1
684,3
685,1
686,3
687,1
688,1
689,1
690,3
691,1
692,3
693,1
694,1
695,1
696,1
697,3
698,3
699,1
700,3
701,1
702,1
703,1
704,3
705,3
706,3
707,1
708,3
709,1
710,1
711,1
712,3
713,1
714,1
715,1
716,1
717,3
718,3
719,1
720,1
721,1
722,2
723,1
724,3
725,1
726,3
727,1
728,1
729,1
730,1
731,1
732,1
733,1
734,1
735,1
736,1
737,3
738,1
739,3
740,1
741,1
742,3
743,1
744,1
745,3
746,1
747,1
748,1
749,3
750,3
751,3
752,1
753,1
754,1
755,1
756,1
757,3
758,1
759,3
760,1
761,1
762,1
763,1
764,3
765,1
766,3
767,1
768,1
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,1
778,3
779,3
780,1
781,3
782,1
783,1
784,3
785,3
786,1
787,1
788,1
789,1
790,0
791,3
792,3
793,3
794,1
795,1
796,1
797,1
798,1
799,1
800,3
801,3
802,1
803,1
804,1
805,3
806,1
807,1
808,3
809,1
810,1
811,1
812,1
813,1
814,1
815,1
816,3
817,1
818,1
819,3
820,1
821,3
822,1
823,1
824,1
825,3
826,1
827,1
828,3
829,1
830,3
831,1
832,3
833,1
834,1
835,1
836,1
837,1
838,1
839,1
840,3
841,1
842,1
843,3
844,1
845,3
846,3
847,1
848,1
849,1
850,1
851,1
852,1
853,1
854,1
855,1
856,1
857,1
858,3
859,1
860,3
861,3
862,1
863,2
864,3
865,3
866,1
867,3
868,3
869,1
870,3
871,3
872,1
873,1
874,1
875,3
876,3
877,1
878,1
879,1
880,3
881,1
882,1
883,1
884,3
885,1
886,1
887,1
888,1
889,1
890,0
891,1
892,1
893,1
894,3
895,1
896,1
897,1
898,1
899,3
900,1
901,1
902,1
903,3
904,3
905,1
906,1
907,3
908,3
909,3
910,3
911,3
912,1
913,1
914,1
915,3
916,3
917,1
918,3
919,3
920,1
921,1
922,1
923,1
924,1
925,1
926,1
927,3
928,3
929,1
930,1
931,3
932,0
933,1
934,1
935,1
936,3
937,1
938,1
939,3
940,1
941,1
942,3
943,1
944,0
945,2
946,3
947,3
948,1
949,1
950,3
951,3
952,3
953,1
954,3
955,1
956,1
957,1
958,1
959,1
960,1
961,1
962,1
963,1
964,1
965,3
966,2
967,1
968,1
969,1
970,1
971,1
972,3
973,3
974,1
975,1
976,1
977,1
978,3
979,1
980,3
981,3
982,1
983,3
984,1
985,1
986,1
987,3
988,1
989,1
990,3
991,1
992,1
993,1
994,1
995,1
996,3
997,3
998,3
999,1
1000,1
1001,1
1002,3
1003,1
1004,1
1005,1
1006,1
1007,1
1008,1
1009,3
1010,1
1011,1
1012,3
1013,3
1014,3
1015,3
1016,1
1017,3
1018,3
1019,1
1020,1
1021,3
1022,1
1023,3
1024,1
1025,1
1026,3
1027,1
1028,0
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,1
1038,1
1039,3
1040,3
1041,3
1042,1
1043,1
1044,1
1045,1
1046,1
1047,3
1048,3
1049,1
1050,3
1051,1
1052,3
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,3
1060,3
1061,1
1062,3
1063,3
1064,1
1065,1
1066,1
1067,3
1068,2
1069,1
1070,1
1071,3
1072,1
1073,3
1074,1
1075,1
1076,1
1077,1
1078,3
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,3
1086,2
1087,3
1088,3
1089,3
1090,1
1091,1
1092,1
1093,3
1094,3
1095,1
1096,3
1097,1
1098,3
1099,1
1100,1
1101,3
1102,1
1103,3
1104,3
1105,3
1106,1
1107,1
1108,2
1109,3
1110,1
1111,3
1112,1
1113,3
1114,1
1115,1
1116,1
1117,1
1118,1
1119,1
1120,3
1121,1
1122,3
1123,1
1124,3
1125,1
1126,1
1127,1
1128,1
1129,3
1130,3
1131,3
1132,1
1133,3
1134,1
1135,3
1136,1
1137,3
1138,1
1139,1
1140,2
1141,1
1142,3
1143,1
1144,3
1145,1
1146,1
1147,1
1148,3
1149,1
1150,1
1151,1
1152,3
1153,0
1154,3
1155,1
1156,1
1157,1
1158,3
1159,1
1160,1
1161,1
1162,1
1163,3
1164,1
1165,3
1166,1
1167,1
1168,1
1169,1
1170,1
1171,3
1172,3
1173,1
1174,1
1175,1
1176,1
1177,3
1178,1
1179,0
1180,1
1181,3
1182,3
1183,1
1184,1
1185,1
1186,1
1187,1
1188,3
1189,3
1190,1
1191,1
1192,3
1193,3
1194,3
1195,1
1196,1
1197,3
1198,3
1199,1
1200,1
1201,3
1202,3
1203,2
1204,3
1205,1
1206,3
1207,1
1208,1
1209,1
1210,3
1211,1
1212,1
1213,3
1214,1
1215,1
1216,1
1217,1
1218,3
1219,1
1220,2
1221,1
1222,1
1223,1
1224,1
1225,3
1226,1
1227,1
1228,1
1229,1
1230,1
1231,3
1232,1
1233,0
1234,1
1235,3
1236,3
1237,1
1238,1
1239,1
1240,1
1241,1
1242,3
1243,1
1244,1
1245,3
1246,1
1247,2
1248,3
1249,3
1250,1
1251,1
1252,1
1253,3
1254,1
1255,1
1256,1
1257,1
