ID,Label
0,1
1,3
2,2
3,1
4,3
5,2
6,3
7,1
8,3
9,2
10,0
11,2
12,0
13,1
14,0
15,2
16,2
17,2
18,0
19,3
20,2
21,0
22,0
23,1
24,1
25,2
26,3
27,2
28,2
29,3
30,1
31,3
32,0
33,3
34,2
35,2
36,0
37,0
38,0
39,1
40,2
41,0
42,0
43,0
44,0
45,1
46,0
47,3
48,2
49,1
50,1
51,0
52,0
53,3
54,3
55,0
56,1
57,1
58,1
59,1
60,2
61,3
62,2
63,1
64,0
65,0
66,3
67,3
68,0
69,2
70,0
71,1
72,0
73,2
74,3
75,2
76,3
77,0
78,3
79,3
80,2
81,1
82,2
83,3
84,3
85,2
86,2
87,3
88,3
89,3
90,0
91,1
92,0
93,0
94,2
95,2
96,3
97,0
98,2
99,1
100,3
101,0
102,0
103,3
104,1
105,1
106,0
107,0
108,2
109,0
110,0
111,3
112,0
113,1
114,3
115,2
116,2
117,3
118,3
119,0
120,2
121,0
122,1
123,2
124,1
125,0
126,3
127,2
128,3
129,0
130,1
131,3
132,2
133,3
134,1
135,3
136,1
137,2
138,3
139,0
140,0
141,1
142,0
143,0
144,0
145,0
146,2
147,0
148,1
149,3
150,2
151,2
152,0
153,1
154,2
155,0
156,2
157,0
158,0
159,2
160,2
161,1
162,0
163,2
164,3
165,1
166,0
167,3
168,3
169,2
170,0
171,3
172,3
173,1
174,3
175,0
176,1
177,3
178,0
179,3
180,0
181,2
182,1
183,0
184,0
185,1
186,3
187,1
188,1
189,1
190,3
191,0
192,3
193,2
194,1
195,2
196,0
197,0
198,0
199,0
200,1
201,3
202,0
203,1
204,1
205,0
206,3
207,0
208,3
209,3
210,3
211,0
212,0
213,1
214,2
215,1
216,3
217,2
218,1
219,0
220,3
221,3
222,2
223,2
224,3
225,3
226,1
227,0
228,0
229,1
230,2
231,0
232,2
233,0
234,1
235,1
236,0
237,0
238,3
239,1
240,1
241,3
242,1
243,0
244,1
245,2
246,0
247,2
248,1
249,3
250,1
251,0
252,0
253,0
254,3
255,3
256,2
257,0
258,1
259,0
260,2
261,3
262,1
263,2
264,1
265,0
266,2
267,1
268,1
269,3
270,2
271,2
272,3
273,3
274,0
275,1
276,1
277,3
278,2
279,3
280,2
281,2
282,0
283,1
284,0
285,2
286,3
287,3
288,0
289,3
290,3
291,0
292,2
293,3
294,0
295,1
296,0
297,1
298,2
299,1
300,3
301,0
302,2
303,3
304,3
305,2
306,3
307,0
308,3
309,0
310,3
311,1
312,0
313,0
314,2
315,3
316,1
317,3
318,1
319,2
320,1
321,1
322,2
323,0
324,1
325,3
326,3
327,1
328,1
329,0
330,2
331,1
332,1
333,2
334,1
335,0
336,0
337,0
338,0
339,1
340,1
341,1
342,0
343,3
344,3
345,3
346,2
347,3
348,2
349,3
350,0
351,1
352,1
353,2
354,3
355,0
356,2
357,0
358,3
359,2
360,3
361,2
362,2
363,3
364,0
365,0
366,3
367,0
368,3
369,0
370,1
371,1
372,3
373,1
374,0
375,0
376,0
377,1
378,1
379,0
380,1
381,3
382,0
383,1
384,1
385,1
386,1
387,2
388,0
389,1
390,1
391,1
392,0
393,2
394,2
395,0
396,1
397,3
398,0
399,3
400,0
401,0
402,0
403,1
404,3
405,0
406,3
407,3
408,2
409,3
410,3
411,1
412,1
413,3
414,2
415,3
416,2
417,2
418,0
419,2
420,1
421,2
422,1
423,3
424,1
425,3
426,3
427,0
428,0
429,1
430,1
431,1
432,3
433,1
434,3
435,1
436,1
437,2
438,0
439,0
440,1
441,0
442,1
443,1
444,2
445,2
446,3
447,2
448,0
449,0
450,0
451,1
452,3
453,0
454,3
455,0
456,0
457,2
458,3
459,2
460,2
461,2
462,2
463,3
464,1
465,2
466,2
467,2
468,2
469,1
470,2
471,0
472,0
473,0
474,1
475,0
476,3
477,1
478,3
479,3
480,1
481,3
482,2
483,1
484,0
485,0
486,3
487,1
488,3
489,1
490,2
491,2
492,0
493,0
494,3
495,0
496,1
497,0
498,0
499,0
500,3
501,3
502,1
503,2
504,0
505,1
506,1
507,3
508,3
509,3
510,0
511,0
512,0
513,1
514,0
515,1
516,0
517,0
518,0
519,3
520,0
521,2
522,0
523,1
524,1
525,2
526,3
527,3
528,0
529,2
530,3
531,0
532,3
533,2
534,0
535,1
536,2
537,0
538,1
539,0
540,1
541,2
542,3
543,2
544,2
545,1
546,0
547,1
548,3
549,3
550,1
551,3
552,3
553,3
554,3
555,0
556,1
557,2
558,0
559,3
560,2
561,1
562,1
563,3
564,3
565,2
566,1
567,3
568,3
569,0
570,1
571,1
572,3
573,0
574,0
575,3
576,2
577,3
578,2
579,3
580,1
581,0
582,0
583,3
584,1
585,3
586,1
587,0
588,2
589,3
590,3
591,0
592,0
593,2
594,0
595,2
596,3
597,1
598,1
599,2
600,3
601,0
602,3
603,2
604,2
605,3
606,0
607,0
608,2
609,3
610,0
611,1
612,1
613,1
614,1
615,3
616,1
617,1
618,0
619,2
620,3
621,2
622,1
623,1
624,3
625,0
626,3
627,2
628,1
629,0
630,2
631,2
632,3
633,0
634,3
635,3
636,3
637,1
638,1
639,2
640,0
641,0
642,2
643,1
644,2
645,3
646,2
647,3
648,1
649,2
650,1
651,3
652,3
653,3
654,3
655,0
656,3
657,0
658,3
659,3
660,3
661,0
662,1
663,1
664,0
665,2
666,2
667,0
668,0
669,0
670,1
671,1
672,0
673,1
674,2
675,1
676,3
677,3
678,1
679,2
680,1
681,3
682,1
683,0
684,2
685,1
686,3
687,3
688,2
689,1
690,3
691,0
692,3
693,0
694,3
695,3
696,0
697,0
698,2
699,3
700,3
701,1
702,3
703,1
704,0
705,0
706,2
707,1
708,2
709,1
710,1
711,1
712,3
713,0
714,3
715,1
716,2
717,3
718,3
719,1
720,1
721,2
722,3
723,0
724,0
725,2
726,3
727,2
728,0
729,0
730,1
731,2
732,0
733,1
734,2
735,1
736,0
737,3
738,1
739,3
740,0
741,2
742,3
743,1
744,1
745,3
746,1
747,0
748,1
749,3
750,3
751,3
752,0
753,3
754,3
755,0
756,3
757,3
758,1
759,2
760,2
761,1
762,2
763,0
764,1
765,2
766,3
767,1
768,3
769,0
770,2
771,2
772,1
773,0
774,3
775,0
776,1
777,0
778,0
779,1
780,3
781,2
782,0
783,0
784,3
785,2
786,1
787,0
788,0
789,3
790,2
791,3
792,3
793,3
794,0
795,3
796,0
797,1
798,1
799,0
800,3
801,2
802,0
803,2
804,1
805,3
806,2
807,1
808,2
809,1
810,0
811,1
812,2
813,2
814,1
815,2
816,3
817,3
818,2
819,2
820,2
821,2
822,1
823,0
824,1
825,3
826,2
827,3
828,3
829,3
830,3
831,0
832,2
833,0
834,0
835,0
836,0
837,2
838,1
839,0
840,3
841,3
842,0
843,2
844,2
845,3
846,3
847,3
848,0
849,0
850,2
851,0
852,3
853,0
854,0
855,2
856,2
857,2
858,3
859,1
860,3
861,3
862,0
863,0
864,3
865,1
866,1
867,3
868,3
869,1
870,3
871,0
872,1
873,3
874,0
875,1
876,0
877,0
878,0
879,0
880,1
881,0
882,0
883,1
884,3
885,1
886,1
887,1
888,1
889,0
890,0
891,3
892,0
893,1
894,0
895,0
896,2
897,1
898,1
899,0
900,2
901,0
902,1
903,3
904,3
905,1
906,1
907,2
908,2
909,2
910,3
911,3
912,1
913,1
914,0
915,2
916,3
917,3
918,2
919,3
920,2
921,2
922,0
923,1
924,0
925,0
926,1
927,2
928,3
929,3
930,1
931,2
932,1
933,0
934,1
935,3
936,3
937,1
938,2
939,2
940,1
941,0
942,1
943,3
944,0
945,3
946,2
947,3
948,1
949,1
950,3
951,3
952,0
953,0
954,2
955,0
956,1
957,0
958,1
959,0
960,1
961,0
962,0
963,1
964,0
965,0
966,0
967,1
968,2
969,1
970,2
971,0
972,0
973,0
974,1
975,0
976,1
977,1
978,3
979,2
980,3
981,2
982,1
983,0
984,3
985,0
986,1
987,1
988,3
989,1
990,0
991,1
992,0
993,1
994,1
995,1
996,3
997,2
998,3
999,3
1000,0
1001,0
1002,3
1003,0
1004,2
1005,1
1006,2
1007,3
1008,1
1009,3
1010,1
1011,1
1012,3
1013,3
1014,3
1015,2
1016,0
1017,2
1018,3
1019,2
1020,1
1021,2
1022,0
1023,3
1024,0
1025,2
1026,3
1027,0
1028,0
1029,2
1030,0
1031,0
1032,1
1033,1
1034,2
1035,0
1036,1
1037,1
1038,0
1039,3
1040,2
1041,0
1042,1
1043,2
1044,0
1045,1
1046,1
1047,3
1048,2
1049,2
1050,3
1051,1
1052,3
1053,1
1054,1
1055,2
1056,1
1057,0
1058,1
1059,3
1060,3
1061,1
1062,2
1063,2
1064,3
1065,1
1066,0
1067,1
1068,0
1069,1
1070,3
1071,0
1072,2
1073,3
1074,1
1075,0
1076,2
1077,0
1078,3
1079,0
1080,1
1081,2
1082,1
1083,2
1084,1
1085,3
1086,2
1087,3
1088,2
1089,1
1090,0
1091,1
1092,2
1093,3
1094,2
1095,0
1096,3
1097,0
1098,2
1099,1
1100,3
1101,3
1102,0
1103,3
1104,3
1105,2
1106,0
1107,0
1108,2
1109,2
1110,1
1111,0
1112,1
1113,3
1114,0
1115,1
1116,0
1117,0
1118,3
1119,1
1120,3
1121,0
1122,1
1123,0
1124,3
1125,2
1126,1
1127,1
1128,0
1129,3
1130,0
1131,3
1132,3
1133,2
1134,1
1135,0
1136,2
1137,3
1138,1
1139,0
1140,2
1141,0
1142,2
1143,0
1144,1
1145,1
1146,1
1147,1
1148,3
1149,0
1150,1
1151,3
1152,3
1153,0
1154,3
1155,1
1156,1
1157,3
1158,0
1159,1
1160,3
1161,3
1162,0
1163,3
1164,0
1165,1
1166,1
1167,0
1168,1
1169,2
1170,0
1171,0
1172,3
1173,1
1174,2
1175,3
1176,1
1177,2
1178,0
1179,1
1180,1
1181,1
1182,3
1183,0
1184,1
1185,1
1186,0
1187,0
1188,3
1189,3
1190,2
1191,1
1192,3
1193,0
1194,0
1195,0
1196,0
1197,2
1198,3
1199,1
1200,0
1201,3
1202,3
1203,0
1204,3
1205,0
1206,3
1207,1
1208,2
1209,0
1210,3
1211,0
1212,3
1213,2
1214,0
1215,2
1216,2
1217,1
1218,1
1219,3
1220,0
1221,3
1222,0
1223,1
1224,3
1225,2
1226,1
1227,0
1228,2
1229,0
1230,1
1231,2
1232,1
1233,2
1234,1
1235,2
1236,3
1237,0
1238,3
1239,1
1240,0
1241,0
1242,0
1243,1
1244,3
1245,3
1246,0
1247,0
1248,3
1249,2
1250,0
1251,3
1252,3
1253,2
1254,0
1255,0
1256,0
1257,0
