ID,Label
0,1
1,3
2,3
3,1
4,0
5,0
6,3
7,1
8,3
9,2
10,0
11,2
12,2
13,1
14,0
15,0
16,3
17,0
18,0
19,3
20,2
21,1
22,0
23,1
24,1
25,3
26,3
27,2
28,0
29,3
30,1
31,3
32,0
33,3
34,2
35,3
36,1
37,0
38,2
39,1
40,0
41,0
42,0
43,1
44,3
45,1
46,2
47,3
48,3
49,0
50,2
51,3
52,2
53,1
54,3
55,0
56,1
57,0
58,0
59,3
60,1
61,3
62,2
63,3
64,1
65,3
66,3
67,2
68,0
69,0
70,2
71,1
72,0
73,0
74,3
75,2
76,2
77,0
78,0
79,3
80,3
81,1
82,3
83,3
84,3
85,2
86,3
87,3
88,3
89,3
90,0
91,1
92,1
93,1
94,3
95,3
96,1
97,0
98,1
99,1
100,3
101,3
102,1
103,3
104,1
105,1
106,0
107,0
108,2
109,0
110,1
111,3
112,2
113,1
114,2
115,0
116,1
117,3
118,3
119,0
120,2
121,0
122,1
123,2
124,1
125,0
126,3
127,2
128,3
129,0
130,1
131,3
132,3
133,2
134,1
135,2
136,1
137,2
138,3
139,0
140,0
141,1
142,1
143,0
144,0
145,0
146,1
147,0
148,1
149,3
150,3
151,3
152,0
153,1
154,0
155,0
156,3
157,0
158,1
159,3
160,0
161,1
162,0
163,0
164,3
165,1
166,0
167,3
168,3
169,0
170,1
171,3
172,3
173,0
174,2
175,2
176,3
177,2
178,0
179,3
180,0
181,1
182,1
183,3
184,0
185,1
186,3
187,3
188,1
189,3
190,3
191,0
192,3
193,2
194,3
195,0
196,0
197,2
198,0
199,0
200,0
201,3
202,0
203,1
204,1
205,3
206,3
207,0
208,3
209,3
210,3
211,0
212,0
213,1
214,0
215,1
216,2
217,0
218,1
219,1
220,3
221,3
222,3
223,1
224,3
225,1
226,1
227,0
228,0
229,1
230,3
231,3
232,1
233,0
234,0
235,1
236,0
237,0
238,3
239,0
240,1
241,3
242,1
243,0
244,1
245,2
246,0
247,2
248,1
249,3
250,1
251,1
252,0
253,0
254,3
255,3
256,3
257,2
258,3
259,0
260,3
261,3
262,0
263,0
264,1
265,0
266,2
267,3
268,1
269,3
270,2
271,0
272,3
273,0
274,1
275,1
276,1
277,3
278,2
279,3
280,0
281,0
282,0
283,1
284,0
285,0
286,3
287,3
288,0
289,3
290,1
291,2
292,2
293,3
294,0
295,1
296,1
297,1
298,2
299,1
300,3
301,0
302,3
303,2
304,3
305,0
306,1
307,0
308,3
309,0
310,3
311,1
312,0
313,0
314,0
315,3
316,0
317,3
318,2
319,2
320,0
321,1
322,2
323,0
324,3
325,3
326,3
327,1
328,1
329,3
330,2
331,0
332,1
333,1
334,0
335,0
336,0
337,2
338,0
339,1
340,1
341,1
342,0
343,3
344,3
345,2
346,0
347,2
348,1
349,3
350,0
351,0
352,3
353,2
354,3
355,0
356,0
357,1
358,3
359,3
360,3
361,3
362,3
363,3
364,0
365,0
366,3
367,0
368,3
369,0
370,1
371,0
372,3
373,0
374,0
375,0
376,0
377,1
378,1
379,0
380,0
381,3
382,0
383,1
384,0
385,1
386,1
387,0
388,0
389,3
390,1
391,0
392,0
393,3
394,2
395,3
396,1
397,3
398,1
399,3
400,1
401,0
402,0
403,3
404,2
405,2
406,3
407,3
408,3
409,3
410,2
411,1
412,1
413,2
414,3
415,3
416,2
417,0
418,0
419,2
420,1
421,3
422,0
423,3
424,0
425,3
426,3
427,2
428,3
429,0
430,1
431,1
432,2
433,3
434,1
435,1
436,1
437,2
438,1
439,0
440,1
441,0
442,1
443,1
444,0
445,0
446,3
447,2
448,0
449,2
450,0
451,0
452,0
453,0
454,3
455,3
456,0
457,2
458,3
459,0
460,1
461,3
462,0
463,3
464,3
465,0
466,2
467,2
468,0
469,1
470,0
471,0
472,0
473,0
474,2
475,2
476,3
477,1
478,3
479,3
480,1
481,3
482,3
483,1
484,0
485,3
486,3
487,1
488,1
489,1
490,1
491,2
492,0
493,2
494,2
495,3
496,1
497,3
498,2
499,0
500,1
501,3
502,1
503,3
504,3
505,1
506,1
507,3
508,2
509,2
510,3
511,0
512,0
513,0
514,0
515,1
516,3
517,3
518,0
519,3
520,2
521,1
522,1
523,1
524,1
525,2
526,1
527,3
528,0
529,3
530,1
531,0
532,3
533,0
534,0
535,1
536,3
537,0
538,1
539,0
540,1
541,1
542,3
543,1
544,0
545,1
546,0
547,0
548,3
549,3
550,1
551,1
552,2
553,1
554,0
555,1
556,2
557,2
558,0
559,3
560,0
561,3
562,0
563,2
564,0
565,2
566,1
567,3
568,3
569,3
570,1
571,1
572,3
573,0
574,3
575,3
576,1
577,3
578,1
579,3
580,1
581,0
582,0
583,2
584,1
585,3
586,1
587,1
588,2
589,3
590,3
591,1
592,0
593,2
594,1
595,3
596,3
597,1
598,0
599,2
600,2
601,0
602,2
603,0
604,2
605,3
606,0
607,2
608,0
609,3
610,0
611,1
612,3
613,1
614,1
615,3
616,1
617,0
618,0
619,1
620,1
621,0
622,1
623,1
624,3
625,0
626,2
627,0
628,1
629,0
630,2
631,2
632,0
633,0
634,2
635,3
636,3
637,1
638,1
639,0
640,2
641,0
642,0
643,1
644,2
645,3
646,0
647,3
648,1
649,0
650,1
651,3
652,3
653,2
654,3
655,0
656,3
657,0
658,3
659,3
660,2
661,0
662,1
663,0
664,0
665,2
666,0
667,1
668,1
669,0
670,0
671,1
672,2
673,1
674,2
675,1
676,3
677,3
678,1
679,3
680,1
681,3
682,1
683,1
684,2
685,1
686,3
687,3
688,3
689,1
690,3
691,0
692,0
693,0
694,3
695,3
696,1
697,0
698,2
699,3
700,3
701,0
702,0
703,0
704,1
705,0
706,1
707,1
708,2
709,1
710,1
711,1
712,3
713,0
714,0
715,0
716,0
717,3
718,3
719,1
720,0
721,1
722,3
723,0
724,3
725,1
726,3
727,3
728,0
729,0
730,1
731,2
732,0
733,0
734,0
735,0
736,0
737,3
738,1
739,3
740,2
741,2
742,3
743,0
744,1
745,2
746,1
747,0
748,1
749,2
750,3
751,3
752,3
753,3
754,3
755,0
756,2
757,2
758,1
759,2
760,3
761,3
762,0
763,0
764,3
765,0
766,2
767,1
768,2
769,0
770,1
771,0
772,2
773,0
774,1
775,1
776,0
777,0
778,0
779,0
780,1
781,2
782,0
783,0
784,3
785,1
786,1
787,0
788,0
789,3
790,0
791,2
792,3
793,3
794,0
795,3
796,0
797,1
798,1
799,0
800,3
801,3
802,1
803,1
804,3
805,3
806,2
807,1
808,0
809,0
810,0
811,3
812,1
813,0
814,0
815,1
816,3
817,3
818,0
819,2
820,1
821,3
822,1
823,2
824,1
825,3
826,0
827,3
828,2
829,3
830,3
831,0
832,2
833,3
834,1
835,0
836,0
837,2
838,1
839,0
840,3
841,3
842,0
843,2
844,3
845,3
846,3
847,2
848,0
849,0
850,0
851,3
852,3
853,0
854,2
855,2
856,0
857,0
858,3
859,1
860,3
861,3
862,0
863,0
864,3
865,3
866,0
867,2
868,3
869,0
870,0
871,0
872,0
873,3
874,0
875,2
876,3
877,0
878,0
879,0
880,0
881,1
882,1
883,1
884,3
885,1
886,1
887,1
888,2
889,0
890,0
891,2
892,0
893,1
894,1
895,0
896,3
897,3
898,0
899,2
900,2
901,3
902,3
903,3
904,1
905,3
906,1
907,3
908,0
909,3
910,3
911,3
912,0
913,1
914,0
915,0
916,3
917,3
918,0
919,3
920,3
921,1
922,1
923,1
924,3
925,0
926,1
927,1
928,2
929,2
930,1
931,2
932,0
933,0
934,1
935,3
936,3
937,2
938,1
939,2
940,1
941,2
942,1
943,2
944,0
945,2
946,0
947,3
948,1
949,1
950,3
951,0
952,2
953,0
954,2
955,2
956,3
957,0
958,1
959,0
960,0
961,0
962,2
963,0
964,0
965,0
966,0
967,0
968,3
969,1
970,1
971,3
972,0
973,2
974,1
975,2
976,1
977,1
978,3
979,0
980,2
981,2
982,2
983,0
984,3
985,0
986,3
987,0
988,1
989,1
990,0
991,1
992,2
993,1
994,0
995,1
996,3
997,0
998,3
999,3
1000,0
1001,1
1002,1
1003,2
1004,3
1005,1
1006,3
1007,0
1008,1
1009,3
1010,0
1011,1
1012,3
1013,3
1014,2
1015,2
1016,1
1017,2
1018,3
1019,2
1020,2
1021,3
1022,0
1023,3
1024,0
1025,2
1026,3
1027,0
1028,0
1029,3
1030,1
1031,0
1032,1
1033,1
1034,0
1035,0
1036,3
1037,1
1038,2
1039,3
1040,2
1041,0
1042,1
1043,0
1044,0
1045,1
1046,2
1047,3
1048,3
1049,2
1050,3
1051,1
1052,2
1053,2
1054,1
1055,1
1056,1
1057,1
1058,1
1059,0
1060,3
1061,1
1062,0
1063,3
1064,3
1065,3
1066,0
1067,3
1068,0
1069,1
1070,3
1071,0
1072,0
1073,3
1074,1
1075,1
1076,3
1077,0
1078,1
1079,0
1080,1
1081,1
1082,1
1083,1
1084,1
1085,2
1086,1
1087,3
1088,0
1089,1
1090,0
1091,1
1092,2
1093,3
1094,2
1095,0
1096,3
1097,0
1098,0
1099,3
1100,2
1101,3
1102,0
1103,3
1104,0
1105,0
1106,1
1107,1
1108,0
1109,0
1110,1
1111,0
1112,3
1113,3
1114,0
1115,3
1116,0
1117,0
1118,2
1119,1
1120,3
1121,1
1122,1
1123,3
1124,3
1125,2
1126,1
1127,1
1128,0
1129,3
1130,3
1131,3
1132,3
1133,0
1134,1
1135,0
1136,0
1137,3
1138,1
1139,0
1140,3
1141,0
1142,2
1143,0
1144,0
1145,1
1146,1
1147,1
1148,2
1149,0
1150,0
1151,3
1152,3
1153,1
1154,2
1155,1
1156,1
1157,1
1158,3
1159,1
1160,3
1161,0
1162,0
1163,2
1164,0
1165,1
1166,1
1167,1
1168,1
1169,1
1170,0
1171,2
1172,0
1173,1
1174,0
1175,3
1176,1
1177,0
1178,3
1179,0
1180,1
1181,1
1182,3
1183,1
1184,1
1185,1
1186,0
1187,2
1188,3
1189,3
1190,0
1191,1
1192,2
1193,3
1194,0
1195,0
1196,0
1197,2
1198,3
1199,3
1200,0
1201,3
1202,1
1203,0
1204,3
1205,0
1206,3
1207,0
1208,3
1209,0
1210,3
1211,0
1212,0
1213,0
1214,3
1215,0
1216,3
1217,1
1218,3
1219,3
1220,0
1221,1
1222,3
1223,1
1224,3
1225,2
1226,1
1227,0
1228,3
1229,0
1230,1
1231,0
1232,1
1233,0
1234,3
1235,0
1236,3
1237,3
1238,3
1239,0
1240,3
1241,1
1242,0
1243,1
1244,1
1245,3
1246,0
1247,3
1248,3
1249,0
1250,0
1251,3
1252,2
1253,2
1254,0
1255,2
1256,1
1257,1
