ID,Label
0,3
1,3
2,2
3,1
4,1
5,2
6,3
7,1
8,3
9,2
10,2
11,0
12,2
13,1
14,2
15,0
16,2
17,0
18,0
19,2
20,0
21,2
22,0
23,1
24,3
25,3
26,2
27,2
28,0
29,3
30,1
31,3
32,0
33,3
34,2
35,3
36,0
37,1
38,0
39,1
40,0
41,0
42,0
43,3
44,1
45,0
46,0
47,3
48,3
49,1
50,1
51,0
52,2
53,3
54,3
55,0
56,0
57,0
58,1
59,0
60,3
61,3
62,0
63,1
64,0
65,0
66,3
67,0
68,0
69,2
70,0
71,1
72,0
73,0
74,3
75,3
76,3
77,1
78,2
79,3
80,2
81,1
82,2
83,3
84,3
85,2
86,2
87,1
88,3
89,3
90,0
91,1
92,2
93,0
94,0
95,3
96,3
97,0
98,2
99,1
100,3
101,0
102,0
103,3
104,1
105,1
106,2
107,1
108,2
109,0
110,0
111,3
112,2
113,1
114,3
115,0
116,1
117,3
118,3
119,1
120,0
121,0
122,1
123,2
124,1
125,0
126,3
127,2
128,3
129,0
130,1
131,3
132,3
133,3
134,2
135,0
136,1
137,2
138,2
139,0
140,0
141,1
142,0
143,0
144,1
145,0
146,3
147,3
148,1
149,3
150,3
151,2
152,0
153,1
154,3
155,0
156,2
157,1
158,1
159,2
160,2
161,1
162,0
163,0
164,3
165,1
166,0
167,3
168,3
169,0
170,0
171,3
172,1
173,1
174,3
175,0
176,1
177,3
178,0
179,3
180,0
181,1
182,1
183,2
184,1
185,1
186,3
187,1
188,1
189,2
190,3
191,0
192,3
193,3
194,2
195,2
196,1
197,0
198,0
199,0
200,0
201,3
202,0
203,1
204,1
205,2
206,3
207,0
208,2
209,3
210,3
211,0
212,0
213,1
214,0
215,1
216,3
217,2
218,1
219,2
220,3
221,3
222,3
223,2
224,3
225,0
226,0
227,2
228,2
229,1
230,3
231,2
232,2
233,0
234,1
235,1
236,0
237,2
238,1
239,0
240,0
241,3
242,3
243,0
244,1
245,3
246,0
247,2
248,1
249,3
250,0
251,1
252,0
253,0
254,3
255,3
256,2
257,2
258,1
259,1
260,2
261,2
262,1
263,0
264,1
265,1
266,3
267,0
268,1
269,3
270,2
271,1
272,1
273,0
274,1
275,1
276,0
277,3
278,2
279,3
280,2
281,0
282,0
283,2
284,0
285,0
286,3
287,3
288,0
289,3
290,0
291,2
292,2
293,3
294,2
295,1
296,1
297,1
298,2
299,1
300,3
301,0
302,3
303,3
304,2
305,1
306,3
307,2
308,3
309,0
310,3
311,1
312,0
313,0
314,3
315,1
316,1
317,3
318,1
319,2
320,0
321,1
322,1
323,0
324,1
325,3
326,3
327,0
328,0
329,2
330,2
331,1
332,2
333,3
334,1
335,0
336,2
337,0
338,3
339,1
340,0
341,1
342,0
343,2
344,3
345,3
346,3
347,3
348,0
349,3
350,0
351,0
352,1
353,3
354,3
355,0
356,2
357,0
358,3
359,2
360,3
361,2
362,0
363,3
364,0
365,0
366,3
367,0
368,3
369,2
370,1
371,1
372,3
373,1
374,0
375,0
376,2
377,1
378,1
379,0
380,2
381,3
382,1
383,1
384,1
385,1
386,1
387,2
388,0
389,1
390,1
391,0
392,0
393,2
394,2
395,0
396,1
397,3
398,1
399,3
400,0
401,0
402,0
403,1
404,3
405,2
406,3
407,3
408,3
409,3
410,3
411,1
412,1
413,2
414,3
415,3
416,3
417,2
418,0
419,3
420,1
421,3
422,0
423,3
424,1
425,2
426,3
427,0
428,3
429,1
430,1
431,1
432,2
433,2
434,0
435,1
436,1
437,0
438,2
439,0
440,1
441,0
442,1
443,1
444,2
445,0
446,3
447,1
448,0
449,2
450,0
451,2
452,0
453,0
454,3
455,0
456,0
457,2
458,0
459,2
460,0
461,2
462,2
463,3
464,1
465,2
466,2
467,0
468,3
469,3
470,3
471,1
472,0
473,0
474,1
475,0
476,0
477,0
478,3
479,3
480,1
481,3
482,0
483,1
484,0
485,0
486,3
487,1
488,3
489,0
490,2
491,3
492,0
493,0
494,3
495,1
496,1
497,2
498,0
499,0
500,0
501,3
502,1
503,3
504,2
505,1
506,1
507,3
508,3
509,0
510,2
511,0
512,2
513,0
514,0
515,1
516,1
517,3
518,2
519,3
520,2
521,3
522,1
523,1
524,1
525,3
526,3
527,3
528,1
529,2
530,1
531,0
532,3
533,0
534,0
535,1
536,0
537,0
538,1
539,0
540,3
541,2
542,3
543,3
544,2
545,1
546,0
547,0
548,3
549,3
550,1
551,3
552,3
553,3
554,2
555,1
556,1
557,3
558,0
559,2
560,0
561,1
562,0
563,3
564,0
565,3
566,1
567,3
568,3
569,0
570,3
571,1
572,2
573,0
574,2
575,2
576,0
577,3
578,2
579,3
580,1
581,1
582,0
583,3
584,1
585,3
586,0
587,1
588,0
589,3
590,3
591,1
592,0
593,2
594,3
595,3
596,3
597,1
598,1
599,2
600,2
601,1
602,3
603,2
604,2
605,3
606,0
607,0
608,0
609,3
610,2
611,0
612,1
613,2
614,1
615,3
616,1
617,2
618,0
619,1
620,1
621,2
622,1
623,1
624,3
625,0
626,2
627,0
628,1
629,0
630,2
631,0
632,3
633,0
634,3
635,3
636,3
637,1
638,1
639,2
640,2
641,0
642,0
643,1
644,0
645,3
646,0
647,3
648,3
649,2
650,1
651,3
652,2
653,2
654,3
655,0
656,3
657,0
658,3
659,3
660,3
661,0
662,1
663,1
664,0
665,2
666,0
667,2
668,0
669,0
670,1
671,1
672,2
673,1
674,2
675,1
676,3
677,3
678,2
679,3
680,1
681,3
682,1
683,0
684,0
685,1
686,3
687,3
688,2
689,1
690,3
691,0
692,3
693,2
694,3
695,2
696,0
697,0
698,2
699,3
700,3
701,1
702,3
703,1
704,0
705,0
706,3
707,0
708,2
709,1
710,0
711,1
712,2
713,0
714,3
715,2
716,2
717,3
718,1
719,1
720,1
721,0
722,2
723,0
724,2
725,2
726,3
727,2
728,0
729,0
730,0
731,0
732,0
733,2
734,0
735,0
736,1
737,1
738,1
739,3
740,0
741,2
742,3
743,1
744,1
745,3
746,1
747,0
748,1
749,3
750,3
751,3
752,1
753,3
754,2
755,1
756,3
757,3
758,1
759,3
760,3
761,1
762,2
763,0
764,3
765,2
766,3
767,0
768,3
769,1
770,0
771,2
772,2
773,0
774,2
775,1
776,1
777,0
778,0
779,1
780,3
781,2
782,0
783,0
784,3
785,1
786,1
787,0
788,0
789,2
790,2
791,3
792,3
793,3
794,0
795,3
796,0
797,1
798,0
799,0
800,3
801,3
802,1
803,2
804,1
805,3
806,2
807,1
808,1
809,0
810,0
811,2
812,2
813,0
814,0
815,1
816,3
817,2
818,0
819,2
820,1
821,3
822,1
823,2
824,1
825,3
826,3
827,3
828,3
829,3
830,1
831,0
832,2
833,2
834,0
835,0
836,0
837,0
838,1
839,0
840,3
841,3
842,0
843,3
844,3
845,3
846,3
847,3
848,0
849,0
850,2
851,2
852,3
853,1
854,0
855,2
856,0
857,2
858,2
859,1
860,3
861,2
862,0
863,0
864,3
865,0
866,1
867,2
868,3
869,0
870,2
871,0
872,1
873,3
874,0
875,0
876,0
877,2
878,1
879,0
880,1
881,0
