Id,gripForce
0,50.157915921483465
1,53.914562500690394
2,31.66981659301544
3,43.51159138895291
4,33.47120482508382
5,54.35843670715289
6,29.119561071677524
7,52.239926073532686
8,29.441893477523877
9,43.286059381375935
10,59.04302971031916
11,51.388495903055684
12,53.38430959670862
13,55.86243340266029
14,48.803481296508124
15,31.18951568344022
16,54.08078171926263
17,26.940716730664846
18,52.56168388960381
19,28.404627973932413
20,33.302173596227234
21,53.645562244719514
22,46.34702059759063
23,46.7509323648692
24,29.772350924747514
25,47.794651029286555
26,32.566863342549425
27,34.12180475468786
28,47.68244823805743
29,48.84181936429738
30,48.55420611133954
31,42.44860456883613
32,40.568454163424036
33,53.869986544032855
34,31.351816689872862
35,48.935146519423625
36,35.41145595341928
37,52.23693367647438
38,30.355113929465716
39,50.171264466272504
40,56.944175617614576
41,52.16572252764843
42,32.71282151566858
43,53.50355194058548
44,51.36493675678766
45,52.34198947004552
46,51.91644180116836
47,48.235335780479986
48,53.052115803496804
49,50.90573666862497
50,31.023148921624426
51,53.223727762662634
52,26.325645694831834
53,56.67180075987369
54,31.52432055128034
55,48.60818799965716
56,29.0561313038003
57,47.31108535772171
58,34.19869385129665
59,29.045118234543068
60,44.70506431192703
61,48.073408943302894
62,31.375873774865696
63,27.93748158541476
64,44.21017753405262
65,32.47543903503758
66,39.20808940184393
67,48.9186009206109
68,54.079856739789705
69,41.93775820417356
70,29.339320284215518
71,46.302389639367206
72,50.82356263777453
73,48.42223237127581
74,32.91318946904428
75,57.0411689338205
76,49.26663584226141
77,50.08780783707806
78,55.55122721715108
79,50.139374638088896
80,29.370105763335687
81,49.96541482392206
82,27.240910241181197
83,31.460064690662108
84,26.83551298420106
85,52.868791827999814
86,28.709170348711282
87,53.67811922611989
88,53.02828002516861
89,31.86397725716114
90,25.29326802838021
91,41.93501088476401
92,27.375930207353278
93,30.421585289948553
94,51.896198983823865
95,29.77016173439614
96,55.47651503391063
97,48.76854683219628
98,54.7074290342793
99,51.81037191245673
100,54.479645564089
101,49.196320875363
102,51.52465500507574
103,36.743215265065686
104,55.72163829780706
105,45.28104887620485
106,50.117578625798615
107,44.70739169110949
108,30.095993176506923
109,49.71496000582874
110,29.781239450867957
111,27.35168034080216
112,48.59208450194619
113,50.17256596291301
114,30.814786479269372
115,32.19959360292003
116,54.2784472395151
117,54.2109525630712
118,48.870818867406825
119,46.24508336436577
120,41.935542304531
121,48.518494173449085
122,55.06642099803193
123,60.59235575942131
124,53.1305384219271
125,57.63761069239794
126,29.54094915308778
127,46.58786761313755
128,52.42194007304323
129,44.28710979107838
130,30.13831199719803
131,30.359278888473895
132,33.067217522151026
133,55.27579134335127
134,53.38607662457622
135,56.6292511863268
136,53.55582404734591
137,52.18888538527656
138,43.06229237368264
139,53.20881952327929
140,27.310196187431416
141,30.756338743968485
142,29.130709758262157
143,55.080553708080515
144,53.910734124346476
145,48.735037105273676
146,30.66681152737347
147,25.333662117567044
148,29.061820267693903
149,57.182159005727385
150,33.73758379526464
151,46.3699726789296
152,37.54988197334352
153,54.19992208817497
154,30.39721335157121
155,57.38554254982559
156,28.219962052489834
157,56.23138263867318
158,48.25141233264203
159,53.72303959481786
160,30.69706486785681
161,33.01409443780008
162,25.664636654723623
163,55.44820271652233
164,54.60616873937366
165,27.44636835015281
166,28.608160394110755
167,44.02985376323531
168,32.688723391004146
169,47.07329755397174
170,38.20224870265588
171,55.27490733230451
172,52.6266417458927
173,25.012120546018807
174,44.02395500614254
175,47.319934192321995
176,46.747313868593636
177,45.21051781997144
178,55.19109043050349
179,53.70991487297158
180,49.62615824348205
181,46.283474739424264
182,51.476797701327996
183,57.652195453554555
184,51.5605755378204
185,57.89749236250674
186,29.760780842020907
187,49.04895276432916
188,50.62961766679368
189,49.36539428289886
190,52.72512696123445
191,42.018203347783995
192,48.097087983890304
193,53.080231738448475
194,34.39441809115159
195,51.834453706084645
196,26.93392135083431
197,33.45718951139699
198,32.49938599829167
199,27.825910923979976
200,33.2868584034739
201,51.13088684556956
202,31.398466717421172
203,43.31421783974167
204,53.560109285707966
205,49.84103069787659
206,48.01921068748172
207,54.73137095735456
208,24.885306755750534
209,52.85278121009824
210,33.168882724711295
211,48.385322494630714
212,34.18652743775154
213,55.84995991839861
214,26.10988044903685
215,49.6891746527414
216,47.42140365184085
217,52.22890659148186
218,32.214267116731165
219,53.10301514846688
220,57.06669308085188
221,27.24863118039292
222,29.57491521703406
223,50.39832667602545
224,52.76500381444117
225,54.49357268655106
226,30.178578851531995
227,48.29270172391122
228,51.665778764813695
229,48.87228924644013
230,55.07095241377664
231,30.672577671052935
232,51.53861167025764
233,47.441035385786506
234,49.811413588376396
235,37.2381903219117
236,51.4055591560348
237,58.07859934778182
238,41.47804106744121
239,55.32234251332386
240,25.576013996812748
241,23.627333065556968
242,52.21284848053236
243,43.26791129453834
244,49.45200940695398
245,49.447164638772264
246,51.13666713376101
247,54.75539870766542
248,54.04665358661421
249,50.21757615340701
250,26.47048822891651
251,50.95431954297325
252,38.71246005581176
253,32.08101179811396
254,58.46942826061496
255,26.685241991651395
256,49.148289685713934
257,50.01153571672933
258,53.073797108478885
259,53.148761252784155
260,36.10639031121717
261,29.108072610144845
262,31.782376316731487
263,27.63077881868142
264,29.54390053065312
265,51.737815627922885
266,32.17777789640604
267,31.739094066190873
268,53.10267372258548
269,46.56586899925787
270,43.59586826761759
271,35.77592179715394
272,46.9796313604715
273,30.385581278364754
274,32.32881658079066
275,49.187926566264224
276,33.98517053390964
277,47.283740977275556
278,29.07192609923638
279,35.22544218090299
280,25.00590706162137
281,33.16545285712692
282,39.69291810222852
283,30.537637317528777
284,27.772616034540135
285,47.4144250022857
286,45.3419140771104
287,53.276598753248464
288,51.57225715242703
289,53.26697344950898
290,48.22379623118579
291,32.517882618084556
292,45.686882685325145
293,31.738516925622662
294,51.216581408655756
295,46.025474944456136
296,51.577159419266906
297,27.12537305094395
298,48.24812000035048
299,50.61906010204936
300,32.16366688526003
301,51.96598951130673
302,51.10662419031044
303,52.06553092513224
304,50.87703092363489
305,52.825122765625295
306,28.06501278917621
307,34.40995912620474
308,48.80929181457944
309,47.40319890444391
310,48.24984472348258
311,52.56510845326815
312,49.48748463518237
313,28.96080552802468
314,30.839784756250367
315,52.30436573734616
316,53.96522682305317
317,53.578321377312506
318,31.013347364135967
319,31.38287055638729
320,58.74835585419339
321,29.352835396085695
322,35.021354813422505
323,26.989369024740867
324,27.25487331462476
325,25.33727001949815
326,30.34975217636982
327,46.926134219594445
328,51.450369238207514
329,48.09136422332409
330,47.74853937234519
331,31.582639699686737
332,57.41904663173398
333,29.164256192957055
334,45.2358931797982
335,50.777124289860836
336,54.87489474690375
337,47.37750745559521
338,49.99735441308448
339,26.701614658800295
340,50.06713056794828
341,34.52653829674783
342,59.461521486826115
343,55.39348808684667
344,32.37657746778139
345,46.336350149893406
346,56.46849149008344
347,56.9071622388887
348,54.459828351708154
349,52.70954326593994
350,54.75446505968131
351,34.117397766420765
352,48.082449047398
353,48.236720015681215
354,29.600518367451116
355,26.212926216682604
356,47.94758487295361
357,55.586832244651134
358,26.559931826674827
359,51.90446428425925
360,36.218777308895795
361,45.450514386186484
362,51.62131834320883
363,50.01110217001886
364,55.80299255328191
365,51.59797736267139
366,28.587077180726396
367,50.08050653296391
368,39.75607639515604
369,50.84444927063929
370,25.079773886957796
371,47.20502034201175
372,30.582980049048814
373,53.206570541284435
374,33.356698913889204
375,50.55452416967697
376,55.26195723858672
377,26.456708238052556
378,50.478729456463924
379,50.08053417009705
380,46.16101319562679
381,53.198768138315245
382,55.317775113982265
383,27.182939657222832
384,30.070053819493978
385,43.53682367023323
386,48.7200468993389
387,50.55898697074784
388,55.64692366201572
389,52.436873280282356
390,51.12986642278666
391,30.544791167938
392,53.852095654919225
393,51.85295327118499
394,48.90242983812769
395,29.411927071156356
396,52.220810993045546
397,40.62272772800881
398,30.469952820423714
399,42.03694603440027
400,59.2203513577019
401,54.015323032524435
402,26.01457718578022
403,50.9456325972499
404,50.34315832583847
405,50.0863495757672
406,24.732480520920603
407,58.43434100445532
408,28.17171903461505
409,44.50410151684551
410,48.50902044130319
411,47.04358419486877
412,35.33415715235472
413,54.873051050724484
414,49.570989448763314
415,43.43234179474412
416,51.408358045933255
417,53.79217712067461
418,46.23854408324404
419,54.03023041454776
420,46.663875522859286
421,52.85154942557267
422,34.11560764727045
423,54.08487995399284
424,48.425776605766416
425,47.138047127449596
426,35.73127140721867
427,51.972434694029886
428,55.59801424444905
429,55.51744672596506
430,26.353179164231634
431,32.74284243329251
432,33.30018881616475
433,34.0046793166034
434,27.823470798558986
435,43.7367479744769
436,26.861246294244467
437,57.224586142030944
438,28.96995783601298
439,29.71036493397176
440,42.10123844463328
441,46.415182190187096
442,53.15814346596326
443,59.22722915816303
444,41.10693535164896
445,30.269821487290585
446,44.28538770434044
447,46.17044608230384
448,24.790995816888312
449,51.82775717841483
450,34.788631901143674
451,47.71708129376219
452,53.978213338040604
453,46.26169796012357
454,30.43988784785094
455,28.831459233616357
456,43.92584799111624
457,35.793258221703354
458,52.875488995654564
459,53.68013394556968
460,53.11616500369368
461,53.462671419704705
462,54.383269680129615
463,54.61743665145042
464,55.235105567972084
465,27.04668556028038
466,34.389673070098084
467,30.57258526512956
468,56.139302653806226
469,53.4521052371455
470,42.80028963581577
471,50.860652348070914
472,50.757928937462154
473,35.20119203768493
474,51.376179034272724
475,54.419535218231346
476,55.818366449346456
477,52.14338173199266
478,41.846682742420256
479,50.09704202715646
480,29.186176368631756
481,27.50335239774617
482,52.33723686264143
483,27.825768703480364
484,30.390923152668194
485,44.35244284528031
486,34.914161525278786
487,45.280773369181816
488,30.135994732422702
489,48.41226101335161
490,48.23421540385408
491,53.28660864349479
492,48.70562054243345
493,46.26490232831429
494,50.718025731108725
495,31.703106890947623
496,44.38664161299178
497,26.128413999286522
498,54.434164531434305
499,50.32598915909941
500,53.45193705064651
501,50.636725705260034
502,46.809649383724974
503,30.869744476083042
504,39.87482439861432
505,53.08493550197501
506,47.84060554396413
507,34.61277128116805
508,49.70544065508753
509,31.21511825067452
510,28.945584540998183
511,54.385801606087455
512,54.57675917806668
513,50.73483323565276
514,49.959957832040686
515,48.10492481663427
516,27.24263837463367
517,46.38503500337339
518,53.264751516967834
519,35.19309904763426
520,48.88919425622923
521,54.73637251096696
522,32.00625600029147
523,52.12369364671429
524,49.70351281110885
525,26.09924418558907
526,48.463182476825494
527,57.64743448107447
528,50.380731887719776
529,53.41758880549247
530,51.0395698933352
531,48.23940988319157
532,41.73752754767446
533,45.074096463298986
534,29.945083403367377
535,30.399471206793194
536,42.87768064672218
537,51.92263257134756
538,52.46877991367748
539,46.55233812897822
540,51.2965704206853
541,49.60499671934167
542,51.12015832062423
543,47.38058947643964
544,43.93149550020189
545,27.312720192164157
546,26.150516778203652
547,30.542322967632174
548,31.183443780767888
549,52.45456721550987
550,53.29963261577336
551,29.912748303473634
552,30.18006052806436
553,56.81388611811886
554,28.45544769469356
555,52.594131099371936
556,26.45482291355303
557,47.545354713006674
558,28.167816351517104
559,43.33329046702316
560,54.648404301028734
561,56.7481395865331
562,50.208775581123746
563,41.95821227486178
564,52.27438407997626
565,28.682574121272978
566,23.434219337418455
567,50.428080752204124
568,40.64674905222101
569,53.63512052804347
570,50.82086086923468
571,49.09401818572819
572,47.34306555545069
573,30.514325831598484
574,52.876007079724616
575,52.11639723872449
576,52.42653234634277
577,50.04586216328329
578,29.426392447232814
579,51.036569405792875
580,57.72761809386782
581,31.105800665750934
582,56.13472997151936
583,39.579196972843704
584,53.67221093079701
585,45.25218981207445
586,51.96408611987255
587,57.71483510855913
588,28.08563951063786
589,29.451039037349148
590,53.25912936533888
591,47.54303672720678
592,51.09407942807795
593,51.10571774163357
594,32.63084942666559
595,26.270885448571107
596,52.760901167162345
597,29.052543502468268
598,27.932979096842885
599,31.66620121554135
600,44.39645776220945
601,53.15682690674535
602,48.19100544953136
603,28.37464159923495
604,53.09352807599774
605,30.056042378176784
606,54.39693527423984
607,32.57649629769725
608,48.552406097905674
609,48.1691966889706
610,48.404369006350905
611,33.16481582034842
612,38.231527036921506
613,51.9176167089056
614,26.441386331673044
615,28.33644452063686
616,51.80424068412569
617,29.018135599798228
618,31.42574255297106
619,45.27084058578606
620,51.01669285875849
621,45.61863301741914
622,45.39122508727216
623,52.945342963504004
624,49.01825742249402
625,28.93366883864023
626,49.63810874205339
627,56.38062330187253
628,31.961687040419392
629,52.19905750139495
630,55.370934244674004
631,42.25775496045307
632,54.24019528444981
633,27.014845183584512
634,51.45371892989043
635,30.0570498030022
636,50.941234196082405
637,32.48834464842807
638,45.112588114572986
639,52.188029366630076
640,48.877892038346744
641,52.496075567071756
642,57.00585814478933
643,45.51706411482239
644,32.63977553017682
645,27.084210379409086
646,26.37776899359099
647,51.982045673412486
648,41.804712907450536
649,33.297227944582275
650,55.61522772230242
651,47.08480130021687
652,53.42840241848141
653,48.19022798196144
654,28.57252324795482
655,48.10215725244086
656,54.75408992458944
657,49.08613609543295
658,35.656400169837426
659,30.465232432025147
660,46.458306790103265
661,27.895997617399964
662,28.412232806926497
663,53.70935888613201
664,29.350398275733845
665,29.113666416496457
666,52.32645495052216
667,28.09089434109842
668,52.487219684479925
669,52.660924400446135
670,26.10831197298998
671,57.05825719100005
672,39.31087829184972
673,51.318530293166106
674,54.39580887547382
675,27.31573775880912
676,50.82159831790983
677,29.830585622221847
678,46.405448181255636
679,53.6451503789589
680,54.388203548561776
681,55.831584506606816
682,29.447745045803728
683,44.187952915625445
684,46.513251452235096
685,31.557371590644436
686,36.61705324816657
687,27.502662148936125
688,36.434003934343835
689,28.09210800657536
690,54.72157907821409
691,48.48683666192858
692,51.68676532646174
693,26.307033146954076
694,55.78770864186228
695,31.762727262196876
696,52.615131248011835
697,33.219009269940386
698,51.70021659016314
699,51.086830907522994
700,27.006882130406908
701,56.0006479618213
702,50.75799628470287
703,48.005519569482914
704,55.698221377424204
705,34.723192003817246
706,47.515907946101535
707,35.10024802065308
708,44.53602888213928
709,30.612391115999998
710,47.6588621978012
711,32.19211634169116
712,33.03102875424699
713,48.22871782067878
714,52.94669709683188
715,32.30864494394882
716,54.32359021569357
717,48.20435953648577
718,44.537458914792296
719,52.476480968067165
720,50.012702838698644
721,28.89191508771505
722,28.947451006704156
723,30.17358398695646
724,49.484942472867175
725,49.911296041889045
726,52.51102369364108
727,48.98379204285722
728,44.222414773653966
729,43.07542671185087
730,54.64679721655389
731,51.33920017206
732,30.970760056635385
733,31.763205355734044
734,53.86386749814844
735,32.57392191694514
736,31.310794031684992
737,49.54612120467985
738,31.758794462939363
739,21.721074145594955
740,45.26014251695727
741,52.874220212311855
742,34.81364409915952
743,35.48919741947206
744,54.246347698709684
745,26.986041145205135
746,27.822215900262663
747,51.35898129065123
748,60.27666925202297
749,44.34444705809544
750,52.7615741388299
751,31.70226757079439
752,52.70177160102186
753,32.79264341237419
754,28.382712532719523
755,32.49648739411772
756,50.08412196570251
757,50.18631148465583
758,36.87118351107094
759,26.8465726903395
760,27.68457077118154
761,26.35203889225653
762,47.57637430422298
763,31.648296433561995
764,56.093260639926456
765,46.739280850448125
766,53.76664126060834
767,28.947672427918214
768,34.39860855887912
769,53.02833094493923
770,54.8915392198617
771,59.20957960421356
772,50.933023055160646
773,51.885523590772124
774,53.47888022811543
775,48.93953212132422
776,54.30434833985055
777,25.817027906029992
778,29.05921666121658
779,27.658107237505064
780,45.40371295569865
781,53.470345698006554
782,39.27263895185317
783,29.36358599222362
784,48.717554167215084
785,36.54141567716353
786,54.746374483457615
787,49.64759300144652
788,40.28122223243423
789,52.50546110410542
790,56.46269848080823
791,50.02688082039336
792,51.96206721053974
793,30.268753962569434
794,48.48650413987704
795,29.62491836581357
796,56.999562268098316
797,54.676857596510274
798,29.775982965808453
799,51.02520963180562
800,45.833623739048306
801,31.690534824570193
802,55.00458523128876
803,31.273706196953924
804,49.95711239348768
805,32.97541154871652
806,53.900617878594005
807,54.427323518739115
808,42.21983183772957
809,30.62545265933116
810,50.22767254083138
811,52.90165760053574
812,43.89751449078369
813,56.184319899956904
814,47.23153445171137
815,50.48143276569181
816,49.64993728484495
817,49.31217565448094
818,55.09666868471231
819,50.216648658742116
820,50.34965843502556
821,54.21343432272147
822,60.07134683759628
823,47.44089892678552
824,25.745123465106467
825,45.915743608196465
826,50.37272811217832
827,44.17543228416881
828,40.385992948901574
829,30.1821313148464
830,33.46846719232744
831,52.38280657218391
832,47.20911229600159
833,53.958167911536265
834,27.04359648008736
835,44.92570268105774
836,43.24981006156182
837,57.0156536973121
838,56.17451791588772
839,51.58858079431221
840,30.564870688128252
841,28.833971039582124
842,32.560095992238516
843,25.62067351560094
844,48.98450875573357
845,48.923640671742916
846,39.18993829629274
847,43.12936795472278
848,25.12576185515161
849,53.47783467829646
850,29.136181105019375
851,51.28924130035327
852,50.53981822881332
853,31.364602767196516
854,45.129255842783365
855,59.52117010921046
856,49.81311985548001
857,30.7439317719641
858,31.545664059807663
859,30.712741639200317
860,42.03752979812248
861,51.440105453959276
862,52.44291631177575
863,31.684749800958087
864,45.28539667041096
865,47.9658242268424
866,33.23376910384437
867,51.15378625200481
868,53.0675018975798
869,53.05722140162777
870,50.52986365848426
871,52.253458165673095
872,49.437591013433746
873,33.31879457364401
874,30.84237600916252
875,53.06976310329077
876,26.344783815475708
877,51.36918907598982
878,30.854279208896344
879,51.592905725713024
880,28.689613520286414
881,36.401331546059566
882,45.07036910517637
883,30.634738752770375
884,52.12518482925276
885,46.06707642265383
886,53.943987928012774
887,46.00606455620991
888,48.80287568619352
889,34.74854570858875
890,42.26413090681788
891,52.27652656810454
892,32.82217604632666
893,46.903359895211025
894,50.317795528012454
895,31.47802181258109
896,54.56298115792444
897,50.89617211401901
898,52.71835786882852
899,54.57354129891448
900,50.75985314029316
901,32.65240232937529
902,27.795486904829716
903,28.67298518856795
904,36.7580448283166
905,48.58907201633369
906,55.21539207365274
907,31.358412328622308
908,55.09493785372453
909,39.1631395686847
910,50.607337464041024
911,53.82863105973925
912,53.31051912510877
913,29.52134599619049
914,54.04735648969
915,56.758023016814946
916,46.879287006094984
917,52.58886403617518
918,54.8957189909662
919,54.60764590480514
920,31.781013980339964
921,46.8429340691937
922,31.58412035175901
923,26.798524588953754
924,35.99155688428168
925,28.804841554261287
926,52.63696125884678
927,29.985837446033173
928,49.98874886448549
929,28.02831490683218
930,50.47446615291116
931,49.12800607795805
932,58.792854775449996
933,51.80826865460048
934,50.176309798998176
935,55.153603598417675
936,51.1337785902989
937,45.30012063082866
938,43.811994556171356
939,55.546028630325424
940,49.69942657566946
941,43.76619357395994
942,45.166694857218545
943,48.70459010884605
944,50.888771710831094
945,51.55191214456974
946,28.915111125273995
947,31.632237504352233
948,57.8337208863754
949,30.572419606726555
950,49.47731033292628
951,51.53763356634626
952,56.36693379346423
953,27.545224761899902
954,28.864916236196734
955,34.98448189189291
956,27.253692454902477
957,27.023527454638753
958,53.87099476300571
959,29.260417504872535
960,47.63491803996999
961,28.327155806954295
962,27.91703086327216
963,28.530760296426436
964,54.747191394665265
965,33.17025665808623
966,51.20790406019651
967,32.14044671752259
968,48.05065600388443
969,51.00807746309417
970,45.41518235610812
971,52.277427377891996
972,47.3523949436547
973,56.935562992996665
974,55.153653196569934
975,52.99609489644661
976,23.361069740716488
977,57.325735994242876
978,48.789085264867396
979,52.14663453759286
980,25.57427066943967
981,52.71970930469212
982,26.484986025583865
983,46.92047189638997
984,59.06556945714803
985,45.68470684093374
986,51.75502719836666
987,51.57308281750181
988,56.35502790726724
989,52.42830566980953
990,32.773753050731614
991,30.343117290303255
992,54.28557391797065
993,27.425335268940287
994,41.67444476880914
995,34.796255210944594
996,54.780695239628386
997,51.52031356002723
998,52.045950398070175
999,54.59679348913765
1000,50.933488308534464
1001,54.12443103813101
1002,27.70648176454941
1003,47.26505931370963
1004,31.18929548854726
1005,53.294214123966796
1006,55.618218697612264
1007,49.62385297909643
1008,48.46803668014772
1009,55.50068677974858
1010,52.339952559649646
1011,34.89050117655543
1012,49.615701268933876
1013,54.00811607699805
1014,49.9823817840457
1015,52.056800807000286
1016,39.257816842193506
1017,33.03834484117938
1018,56.63098581150069
1019,46.912718033623705
1020,29.391742046377573
1021,55.938446438785235
1022,48.005116433138
1023,56.15125858654426
1024,31.92572952699861
1025,50.732034859297386
1026,53.7322912163541
1027,49.33417791206601
1028,52.39023562561752
1029,31.44351539375802
1030,49.89448649100203
1031,26.517209672039172
1032,27.226015144675195
1033,54.65568987162723
1034,55.14859045903643
1035,48.94298446963393
1036,31.334945524137297
1037,54.2411386030648
1038,44.027178252410124
1039,33.25405268240486
1040,29.924770024291803
1041,50.02908106588566
1042,56.343724589723536
1043,52.31039473534216
1044,31.65439634044853
1045,47.740696973273145
1046,44.94009837405302
1047,31.351951156887196
1048,52.026669965098264
1049,49.21509933932424
1050,47.6830009858607
1051,30.46825432522813
1052,31.930640777166246
1053,49.53477199228473
1054,55.49164573679849
1055,31.930864569419988
1056,30.39928292943212
1057,25.871611258463368
1058,55.54340190103213
1059,44.57720585688459
1060,26.369336529170283
1061,28.884641754568037
1062,28.316208083448046
1063,51.105289233120175
1064,33.78214287103481
1065,46.32096602507626
1066,56.47831431016033
1067,34.12262032120131
1068,45.548832599610705
1069,52.02953086258509
1070,48.05618121136074
1071,49.622155755700874
1072,28.34474711289849
1073,53.26139138458046
1074,48.3964041041649
1075,50.79924906495481
1076,42.72600411175546
1077,53.14413235250976
1078,38.0408412007761
1079,53.55259222417652
1080,56.20193167572501
1081,44.79924275073188
1082,28.978129753780152
1083,33.3919329411505
1084,57.49184442399263
1085,52.948886711646765
1086,50.16081766713563
1087,45.40054419120557
1088,45.091859136952976
1089,51.97009894564874
1090,49.61979398406467
1091,48.14655545274502
1092,47.25859813184337
1093,48.963045805201716
1094,46.03121130839111
1095,29.659195292900364
1096,27.174645158634334
1097,29.40352225920485
1098,27.987010954428996
1099,40.94792007614055
1100,53.63860841822637
1101,57.4267666733719
1102,32.309494811815966
1103,51.73062607178403
1104,53.4753913618585
1105,30.188573154035822
1106,36.34353099217431
1107,44.588247155167295
1108,34.11150949030841
1109,48.38287671843706
1110,47.25510075323126
1111,51.96921963426051
1112,37.50468742191063
1113,51.281826675616855
1114,47.52391373264051
1115,26.409574138467548
1116,55.46327980834741
1117,36.17532198883457
1118,28.715361606481963
1119,53.127235676688
1120,51.50973043313499
1121,49.96625070314836
1122,43.70108911911643
1123,49.521266862408766
1124,49.66472482025827
1125,29.238610604989447
1126,28.690942450453974
1127,50.22346693409986
1128,52.353219914639
1129,37.16940365137633
1130,55.265800263124305
1131,51.86315728469205
1132,49.9941027208378
1133,49.993740749838636
1134,48.60497278088053
1135,30.711128302460168
1136,52.61720962181869
1137,48.51106445918823
1138,30.775331183660683
1139,58.48713334958518
1140,54.249114774567445
1141,57.59673580919721
1142,48.34316013444597
1143,29.482440228876442
1144,49.16524042179108
1145,55.19918471177141
1146,32.26606171098922
1147,44.30340347783333
1148,52.12907422973339
1149,29.779642442073907
1150,33.23794846052911
1151,39.990853416310614
1152,50.03985753410102
1153,48.43018144411917
1154,52.53615506811579
1155,55.38936760228012
1156,48.851525720755916
1157,30.413459629999892
1158,55.54988169338438
1159,45.11181305357064
1160,35.33004155917061
1161,54.381603505489124
1162,26.271563352186007
1163,58.76502928928568
1164,47.910410686062136
1165,54.1746032370375
1166,49.7914271793739
1167,30.329381881825682
1168,46.861783375544775
1169,50.62317165760828
1170,58.237111342499304
1171,49.522530785205134
1172,48.32022179133281
1173,49.48609274453932
1174,25.697157949740046
1175,49.26222303641278
1176,41.679551121501675
1177,52.28061673933283
1178,51.1427584824615
1179,46.76003758841628
1180,54.54907715950833
1181,51.45655247644248
1182,46.343545066290574
1183,52.725706373850656
1184,36.29923096990012
1185,46.89065124336926
1186,29.22960059083502
1187,52.577159184474866
1188,55.63384519397994
1189,40.91394366325508
1190,48.837975425242945
1191,49.15420874923163
1192,29.467369894054016
1193,45.14710032078058
1194,28.630776077005862
1195,48.51143654804491
1196,50.858694697560594
1197,57.90050148647916
1198,34.098885838184344
1199,55.09816222343139
1200,50.788445199250376
1201,31.282857014591713
1202,28.59265382917617
1203,46.98366834554986
1204,26.342852431458255
1205,29.255853205442534
1206,46.7654592917079
1207,45.848614517493004
1208,31.82496966140313
1209,55.04873498796633
1210,44.63746810160991
1211,52.07133341932294
1212,43.548552213004896
1213,30.626350074783346
1214,50.06758627480542
1215,33.16135411557396
1216,51.65412659245197
1217,50.31524748667033
1218,26.60695324924732
1219,26.432271446359792
1220,51.628043477047456
1221,47.32278205408798
1222,43.86787300501713
1223,33.134375869247364
1224,42.265411904169625
1225,41.82063272211988
1226,27.075812408485078
1227,48.87583484886338
1228,48.143529855185335
1229,31.532248662927998
1230,29.213428377145704
1231,53.733002906592446
1232,23.7061662756252
1233,53.87084709654579
1234,31.30075005454634
1235,52.55702747438838
1236,50.400004831403635
1237,46.28307080424723
1238,55.05131157003558
1239,50.65023268138867
1240,53.94965176814901
1241,27.538745015294495
1242,47.09238001216346
1243,25.006071212227212
1244,31.346565419400235
1245,53.93241158417288
1246,43.04999012592813
1247,50.635236442848054
1248,37.55861078669233
1249,51.855225597663434
1250,30.68127698345006
1251,26.593459796524122
1252,51.910307470250075
1253,24.506760533824774
1254,52.07485117153283
1255,33.39869772569901
1256,50.45631656898797
1257,52.79018868657411
1258,47.294841028305456
1259,53.82717558903266
1260,51.755669980696524
1261,46.53851091877985
1262,48.7958325820518
1263,24.75568683331975
1264,27.402353951544768
1265,25.772227238937162
1266,55.084197427469874
1267,30.173780659421354
1268,23.84580347806562
1269,56.25560904173889
1270,52.201518896800366
1271,28.215124463685157
1272,29.60708641323066
1273,55.683583759627
1274,50.38273222682247
1275,34.536482551543145
1276,52.81304209221469
1277,46.401266440581566
1278,50.91458559510028
1279,38.14798690379604
1280,50.03468473951159
1281,51.989079784478506
1282,53.28536408556887
1283,46.02200245503823
1284,32.890006377579354
1285,27.897233137424458
1286,33.48711475242402
1287,50.77383968290377
1288,55.65597444250892
1289,49.51315149624038
1290,52.12670522169006
1291,34.57589869793492
1292,48.961814770908035
1293,54.60166207297061
1294,34.964884020071324
1295,32.493734948447894
1296,43.02352058487514
1297,51.072335233162505
1298,33.81655290750163
1299,48.618582683807745
1300,48.47999251735342
1301,32.47505577924153
1302,46.57747861541952
1303,31.385170029117262
1304,52.8851597739594
1305,48.60240171499758
1306,52.07150860254356
1307,53.36399315005974
1308,51.178635274298756
1309,53.363367903377664
1310,47.50624235523361
1311,52.875875890823664
1312,28.263888871917175
1313,49.098995312298115
1314,32.306887558880426
1315,44.594290717411724
1316,47.496356307822325
1317,30.956783204690595
1318,43.517527328852196
1319,45.65724709414624
1320,52.899400241592076
1321,28.891434335778655
1322,41.21892055596702
1323,53.64788814271847
1324,52.841776171602476
1325,56.577932997219705
1326,27.786911837459286
1327,54.96173313977994
1328,28.511435404863903
1329,31.441381011863115
1330,45.29405082207671
1331,47.91461665922384
1332,49.4988475950411
1333,51.09105373790243
1334,36.632620094382204
1335,28.588695775558122
1336,43.73138333288969
1337,56.361267235809606
1338,30.756255326382956
1339,55.80796328527555
1340,29.632499353987626
1341,29.86815887886587
1342,55.958191940060914
1343,53.59793596637448
1344,53.2845169218871
1345,52.354944050065285
1346,51.43320988405988
1347,31.873831520582414
1348,50.356555307443045
1349,28.60136004351969
1350,52.138429402973856
1351,48.72673284547025
1352,31.284296908443693
1353,46.014480854795806
1354,51.0893605014264
1355,43.88620515542776
1356,33.294467600865204
1357,29.81818675733804
1358,30.198865758332545
1359,58.21709631824581
1360,57.60294308377533
1361,24.149096703236125
1362,46.663400110864785
